Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest
2019-06-03,1.8353,1.8563,1.7967,1.8065,-0.0339,1.829,11624.0,4512.0
2019-06-04,1.8006,1.8265,1.7826,1.8215,0.015,1.8072,12962.0,4700.0
2019-06-05,1.8089,1.8166,1.7406,1.78,-0.0415,1.7772,8929.0,4559.0
2019-06-06,1.7719,1.8093,1.753,1.7883,0.0083,1.7748,7533.0,4517.0
2019-06-07,1.8022,1.8335,1.7922,1.8248,0.0365,1.814,6467.0,4610.0
2019-06-10,1.8347,1.8403,1.8012,1.8063,-0.0185,1.8219,5438.0,4386.0
2019-06-11,1.8152,1.8317,1.805,1.8221,0.0158,1.8172,5563.0,4428.0
2019-06-12,1.8056,1.8117,1.772,1.7799,-0.0422,1.7976,5005.0,4612.0
2019-06-13,1.778,1.838,1.7753,1.8066,0.0267,1.816,4714.0,4388.0
2019-06-14,1.8039,1.8388,1.7992,1.8294,0.0228,1.827,3943.0,4289.0
2019-06-17,1.8334,1.8341,1.7953,1.7995,-0.0299,1.8173,4106.0,4175.0
2019-06-18,1.7983,1.842,1.7822,1.8278,0.0283,1.8176,4121.0,3981.0
2019-06-19,1.8346,1.8438,1.8188,1.8294,0.0016,1.828,3113.0,2925.0
2019-06-20,1.8452,1.9023,1.8434,1.8843,0.0549,1.8836,2988.0,2928.0
2019-06-21,1.898,1.9283,1.8839,1.9158,0.0315,1.9157,3144.0,2610.0
2019-06-24,1.9282,1.9313,1.8893,1.9089,-0.0069,1.9083,2845.0,2649.0
2019-06-25,1.9089,1.9418,1.8935,1.9234,0.0145,1.9184,2377.0,2606.0
2019-06-26,1.9422,1.9776,1.9422,1.9713,0.0479,1.9621,1969.0,2285.0
2019-06-27,1.9686,1.9751,1.9551,1.9612,-0.017,1.9646,4486.0,3881.0
2019-06-28,1.961,1.9725,1.924,1.9394,-0.0218,1.9569,4784.0,3726.0
2019-07-01,1.9595,1.9896,1.934,1.9538,0.0144,1.9608,6134.0,3351.0
2019-07-02,1.9434,1.9606,1.8822,1.8863,-0.0675,1.9192,5915.0,3534.0
2019-07-03,1.897,1.9079,1.8752,1.8987,0.0124,1.8959,5451.0,3496.0
2019-07-04,1.9028,1.9061,1.8796,1.8894,-0.0093,1.891,679.0,2999.0
2019-07-05,1.8856,1.9108,1.8698,1.905,0.0156,1.894,5986.0,3058.0
2019-07-08,1.9097,1.9195,1.8889,1.8953,-0.0097,1.9049,6750.0,3357.0
2019-07-09,1.8888,1.9194,1.8875,1.9106,0.0153,1.903,7399.0,2914.0
2019-07-10,1.9203,1.9933,1.9188,1.991,0.0804,1.9675,10799.0,3677.0
2019-07-11,1.9936,2.0175,1.976,1.9786,-0.0124,1.9918,8155.0,3778.0
2019-07-12,1.9847,1.9888,1.9705,1.9801,0.0015,1.9796,5997.0,3270.0
2019-07-15,1.9726,1.9871,1.9448,1.9516,-0.0285,1.9647,6014.0,3486.0
2019-07-16,1.9504,1.9733,1.8918,1.9049,-0.0467,1.9445,7686.0,3195.0
2019-07-17,1.9002,1.9303,1.8856,1.8926,-0.0123,1.9107,9169.0,3072.0
2019-07-18,1.8919,1.9145,1.8528,1.8625,-0.0301,1.8757,11160.0,2978.0
2019-07-19,1.8869,1.906,1.8732,1.8896,0.0271,1.8841,5181.0,3003.0
2019-07-22,1.9031,1.9276,1.8935,1.8995,0.0099,1.9059,2306.0,2462.0
2019-07-23,1.9017,1.9264,1.8884,1.9217,0.0222,1.9051,1494.0,2227.0
2019-07-24,1.9256,1.9453,1.8989,1.9087,-0.013,1.9253,3772.0,1870.0
2019-07-25,1.9066,1.9278,1.9063,1.9143,0.0056,1.9171,2219.0,1750.0
2019-07-26,1.9131,1.9227,1.9007,1.9044,-0.0099,1.9097,2067.0,1730.0
2019-07-29,1.9024,1.9184,1.8965,1.9106,0.0062,1.9089,828.0,1633.0
2019-07-30,1.9268,1.9646,1.9268,1.9526,0.0323,1.9423,11223.0,3986.0
2019-07-31,1.9654,1.9745,1.9512,1.9707,0.0181,1.9669,14931.0,3913.0
2019-08-01,1.9462,1.9557,1.8421,1.8529,-0.1178,1.9048,19148.0,3739.0
2019-08-02,1.8726,1.9115,1.8724,1.8902,0.0373,1.8932,12549.0,3226.0
2019-08-05,1.8738,1.8772,1.83,1.8356,-0.0546,1.8498,12318.0,3606.0
2019-08-06,1.8284,1.8559,1.8174,1.824,-0.0116,1.8368,15083.0,3889.0
2019-08-07,1.8195,1.8299,1.745,1.7532,-0.0708,1.7729,24300.0,4053.0
2019-08-08,1.7774,1.7893,1.7566,1.7766,0.0234,1.7723,15720.0,3759.0
2019-08-09,1.785,1.8209,1.7729,1.808,0.0314,1.8073,9463.0,3249.0
2019-08-12,1.8034,1.8156,1.7929,1.8058,-0.0022,1.807,7078.0,2996.0
2019-08-13,1.8063,1.8839,1.7916,1.8773,0.0715,1.8489,14243.0,2939.0
2019-08-14,1.8749,1.8749,1.8087,1.8437,-0.0336,1.8328,12876.0,2681.0
2019-08-15,1.8368,1.8434,1.8034,1.8107,-0.033,1.8186,9201.0,2706.0
2019-08-16,1.8142,1.8346,1.8033,1.8128,0.0021,1.815,8964.0,2535.0
2019-08-19,1.8223,1.8368,1.8118,1.8331,0.0203,1.8263,10607.0,2405.0
2019-08-20,1.8293,1.8576,1.8236,1.8543,0.0212,1.8443,6782.0,2449.0
2019-08-21,1.8529,1.8794,1.8501,1.8573,0.003,1.8635,4736.0,2627.0
2019-08-22,1.8569,1.868,1.8337,1.8413,-0.016,1.85,5581.0,2629.0
2019-08-23,1.8403,1.8453,1.7999,1.8156,-0.0257,1.8146,5895.0,2191.0
2019-08-26,1.8036,1.8329,1.7899,1.7924,-0.0232,1.8096,4676.0,1615.0
2019-08-27,1.7968,1.8315,1.796,1.8159,0.0235,1.8085,6462.0,2362.0
2019-08-28,1.83,1.8592,1.8274,1.851,0.0351,1.8493,3305.0,2249.0
2019-08-29,1.8502,1.8658,1.8456,1.864,0.013,1.8554,180.0,1942.0
2019-08-30,1.871,1.8724,1.816,1.8373,-0.0327,1.8429,10665.0,3647.0
2019-09-02,1.8372,1.8399,1.8027,1.8146,-0.0227,1.8185,1574.0,3644.0
2019-09-03,1.8131,1.8162,1.7775,1.8033,-0.0113,1.7915,11854.0,3698.0
2019-09-04,1.8076,1.8846,1.8057,1.8802,0.0769,1.8598,11564.0,3827.0
2019-09-05,1.8854,1.9211,1.8767,1.8885,0.0083,1.8989,12525.0,3490.0
2019-09-06,1.8876,1.9087,1.8445,1.9003,0.0118,1.8758,10350.0,3368.0
2019-09-09,1.9031,1.9365,1.9031,1.9277,0.0274,1.9262,9139.0,3365.0
2019-09-10,1.9337,1.9624,1.926,1.9312,0.0035,1.9445,12214.0,3125.0
2019-09-11,1.9416,1.9521,1.8889,1.9032,-0.028,1.92,14384.0,3085.0
2019-09-12,1.9166,1.9166,1.8513,1.8851,-0.0181,1.8741,16458.0,3043.0
2019-09-13,1.8828,1.8909,1.862,1.8778,-0.0073,1.88,13459.0,3030.0
2019-09-16,2.0373,2.0962,1.9934,2.0838,0.206,2.0522,14870.0,3036.0
2019-09-17,2.0648,2.0994,1.9675,1.9896,-0.0942,2.0208,20378.0,2914.0
2019-09-18,1.9869,2.0006,1.9599,1.9733,-0.0163,1.9744,3992.0,2666.0
2019-09-19,1.9772,2.0255,1.9736,2.0049,0.0316,2.0056,4532.0,2834.0
2019-09-20,2.0161,2.0161,1.9847,1.9863,-0.0186,2.0048,2927.0,2892.0
2019-09-23,2.0025,2.0055,1.9733,1.997,0.0107,1.9903,2414.0,2367.0
2019-09-24,1.9914,1.994,1.9539,1.9676,-0.0294,1.9761,2966.0,2283.0
