Date,Open,High,Low,Settle,Change,Wave,Volume,Prev. Day Open Interest
2019-03-05,56.4,57.18,56.1,56.56,-0.03,56.68,30064.0,68687.0
2019-03-06,56.11,56.4,55.44,56.22,-0.34,55.99,49102.0,63462.0
2019-03-07,56.12,56.98,56.1,56.66,0.44,56.55,38295.0,58488.0
2019-03-08,56.43,56.46,54.53,56.07,-0.59,55.39,42165.0,55139.0
2019-03-11,56.03,56.99,56.03,56.79,0.72,56.68,22965.0,52789.0
2019-03-12,56.97,57.54,56.76,56.87,0.08,57.11,26711.0,47863.0
2019-03-13,57.18,58.49,57.05,58.26,1.39,57.87,38414.0,42150.0
2019-03-14,58.33,58.74,58.01,58.61,0.35,58.5,36880.0,31518.0
2019-03-15,58.53,58.94,57.72,58.52,-0.09,58.38,33492.0,33097.0
2019-03-18,58.44,59.23,58.11,59.09,0.57,58.7,25959.0,31439.0
2019-03-19,59.33,59.86,58.91,59.29,-0.09,59.33,51177.0,68481.0
2019-03-20,59.27,60.28,58.58,60.23,0.94,59.63,47747.0,64424.0
2019-03-21,60.1,60.4,59.67,59.98,-0.25,60.07,46639.0,64108.0
2019-03-22,59.91,60.06,58.29,59.04,-0.94,58.94,46874.0,65390.0
2019-03-25,59.0,59.34,58.18,58.82,-0.22,58.83,42983.0,61495.0
2019-03-26,59.16,60.37,59.14,59.94,1.12,59.89,41719.0,58011.0
2019-03-27,59.85,60.23,58.82,59.41,-0.53,59.55,42916.0,55480.0
2019-03-28,59.37,59.54,58.21,59.3,-0.11,58.9,32824.0,50709.0
2019-03-29,59.52,60.72,59.44,60.14,0.84,60.14,23407.0,48376.0
2019-04-01,60.3,61.79,60.3,61.59,1.45,61.13,36477.0,47077.0
2019-04-02,61.72,62.75,61.61,62.58,0.99,62.22,45230.0,46960.0
2019-04-03,62.5,62.98,62.06,62.46,-0.12,62.48,36431.0,46401.0
2019-04-04,62.38,62.77,61.9,62.1,-0.36,62.4,31477.0,46593.0
2019-04-05,61.95,63.35,61.84,63.08,0.98,62.6,23794.0,47611.0
2019-04-08,63.36,64.48,63.13,64.4,1.32,63.97,66141.0,46597.0
2019-04-09,64.45,64.79,63.68,63.98,-0.42,64.15,42557.0,44652.0
2019-04-10,64.2,64.69,64.07,64.61,0.63,64.37,40316.0,41121.0
2019-04-11,64.38,64.44,63.31,63.58,-1.03,63.81,35817.0,36756.0
2019-04-12,63.75,64.64,63.7,63.89,0.31,64.17,27776.0,35584.0
2019-04-15,63.81,63.81,63.03,63.4,-0.49,63.36,33761.0,35389.0
2019-04-16,63.54,64.39,63.01,64.05,0.65,63.62,34839.0,31655.0
2019-04-17,64.33,64.61,63.66,63.76,-0.29,64.15,25235.0,30388.0
2019-04-18,63.8,64.24,63.55,64.07,0.2,63.88,55677.0,114526.0
2019-04-22,64.12,65.98,64.12,65.55,,65.58,67704.0,111897.0
2019-04-23,65.8,66.6,65.58,66.3,0.75,66.18,63376.0,113739.0
2019-04-24,66.02,66.44,65.66,65.89,-0.41,65.97,54628.0,112404.0
2019-04-25,65.73,66.28,64.9,65.21,-0.68,65.66,44879.0,109321.0
2019-04-26,64.99,65.07,62.29,63.3,-1.91,63.41,49052.0,106231.0
2019-04-29,62.95,63.68,62.47,63.5,0.2,63.16,27876.0,101581.0
2019-04-30,63.53,64.75,63.3,63.91,0.41,63.98,29342.0,98167.0
2019-05-01,63.56,63.93,62.79,63.6,-0.31,63.35,27288.0,96812.0
2019-05-02,63.49,63.67,60.96,61.81,-1.79,61.82,43619.0,92789.0
2019-05-03,61.72,62.51,61.31,61.94,0.13,62.05,26595.0,90325.0
2019-05-06,61.52,62.95,60.04,62.25,0.31,61.6,26353.0,87210.0
2019-05-07,62.29,62.45,60.66,61.4,-0.85,61.41,41277.0,87256.0
2019-05-08,61.57,62.37,61.08,62.12,0.72,61.87,37208.0,85461.0
2019-05-09,61.95,62.2,60.93,61.7,-0.42,61.5,39495.0,83633.0
2019-05-10,61.86,62.49,61.43,61.66,-0.04,61.83,43438.0,81937.0
2019-05-13,61.7,63.35,60.65,61.04,-0.62,62.0,63019.0,79720.0
2019-05-14,60.92,62.11,60.71,61.78,0.74,61.64,47620.0,64592.0
2019-05-15,61.27,62.33,60.87,62.02,0.24,61.63,62613.0,64549.0
2019-05-16,62.23,63.48,62.18,62.87,0.85,62.95,43182.0,59036.0
2019-05-17,63.13,63.61,62.53,62.76,-0.11,62.96,23341.0,43414.0
2019-05-20,63.13,63.96,62.62,63.21,0.29,63.17,72971.0,91458.0
2019-05-21,63.46,63.77,62.8,63.13,-0.08,63.19,60601.0,91673.0
2019-05-22,62.79,62.83,61.05,61.42,-1.71,61.94,67454.0,90150.0
2019-05-23,61.38,61.42,57.35,57.91,-3.51,58.9,89220.0,86217.0
2019-05-24,58.21,59.1,57.5,58.63,0.72,58.34,58524.0,83609.0
2019-05-27,58.98,59.28,58.15,59.13,0.5,58.62,24568.0,77855.0
2019-05-28,59.18,59.57,58.64,59.14,0.01,59.1,77629.0,78292.0
2019-05-29,58.93,59.12,56.89,58.81,-0.33,58.03,113349.0,75865.0
2019-05-30,59.08,59.68,56.33,56.59,-2.22,57.97,46190.0,76608.0
2019-05-31,55.94,56.23,53.06,53.5,-3.09,54.85,61323.0,73197.0
2019-06-03,53.4,54.62,52.27,53.25,-0.25,53.5,51064.0,69662.0
2019-06-04,53.1,53.76,52.42,53.48,0.23,53.16,58329.0,70786.0
2019-06-05,53.04,53.39,50.61,51.68,-1.8,52.17,69373.0,69199.0
2019-06-06,51.58,53.29,51.18,52.59,0.91,51.95,59931.0,72085.0
2019-06-07,53.25,54.32,52.63,53.99,1.4,53.46,51372.0,63582.0
2019-06-10,54.24,54.91,53.05,53.26,-0.73,53.89,45528.0,59551.0
2019-06-11,53.36,54.03,52.95,53.27,0.01,53.54,42986.0,59335.0
2019-06-12,52.82,52.82,50.74,51.14,-2.13,51.87,48256.0,59336.0
2019-06-13,51.21,53.45,50.94,52.28,1.14,52.55,54775.0,57979.0
2019-06-14,52.1,52.97,51.7,52.51,0.23,52.45,35247.0,47508.0
2019-06-17,52.33,52.73,51.59,51.93,-0.58,52.17,33226.0,43745.0
2019-06-18,51.81,54.3,51.48,53.9,1.97,53.19,22069.0,36665.0
2019-06-19,54.4,54.67,53.52,53.97,-0.14,54.02,70447.0,81696.0
2019-06-20,54.62,57.36,54.54,57.07,3.1,56.54,81309.0,84275.0
2019-06-21,57.42,57.96,56.66,57.43,0.36,57.44,50814.0,82928.0
2019-06-24,57.75,58.21,56.75,57.9,0.47,57.52,53476.0,78272.0
2019-06-25,57.84,58.82,57.21,57.83,-0.07,57.95,40158.0,75440.0
2019-06-26,58.79,59.92,58.66,59.38,1.55,59.4,40219.0,73819.0
2019-06-27,58.88,59.72,58.6,59.43,0.05,59.23,33599.0,74228.0
2019-06-28,59.35,59.79,57.76,58.47,-0.96,59.12,21927.0,73329.0
2019-07-01,59.23,60.27,58.34,59.09,0.62,59.33,33055.0,72260.0
2019-07-02,58.79,59.42,56.09,56.25,-2.84,57.58,40964.0,71709.0
2019-07-03,56.54,57.43,56.04,57.34,1.09,56.69,33856.0,70246.0
2019-07-04,57.39,57.55,56.47,56.8,-0.54,56.92,6891.0,70200.0
2019-07-05,56.79,57.8,56.3,57.51,0.71,57.22,19921.0,70217.0
2019-07-08,57.69,58.46,57.31,57.66,0.15,57.82,35865.0,69966.0
2019-07-09,57.45,58.69,57.31,57.83,0.17,57.76,26530.0,65703.0
2019-07-10,58.65,60.53,58.55,60.43,2.6,59.62,42049.0,61378.0
2019-07-11,60.49,60.93,60.15,60.2,-0.23,60.47,32026.0,59444.0
2019-07-12,60.43,60.74,59.94,60.21,0.01,60.29,26716.0,58438.0
2019-07-15,60.26,60.92,59.18,59.58,-0.63,59.88,55772.0,55424.0
2019-07-16,59.42,60.06,57.08,57.62,-1.96,58.64,36839.0,38033.0
2019-07-17,57.59,58.35,56.22,56.78,-0.84,57.28,36533.0,33382.0
2019-07-18,56.54,57.32,54.74,55.3,-1.48,55.83,23950.0,26488.0
2019-07-19,55.86,56.49,55.14,55.76,0.34,55.72,63863.0,110381.0
2019-07-22,56.25,57.03,55.84,56.22,0.46,56.29,48259.0,108266.0
2019-07-23,56.1,57.43,55.76,56.77,0.55,56.31,40517.0,105124.0
2019-07-24,57.08,57.63,55.35,55.88,-0.89,56.73,68316.0,99774.0
2019-07-25,55.98,56.99,55.83,56.02,0.14,56.4,51664.0,88250.0
2019-07-26,56.03,56.57,55.71,56.2,0.18,56.14,31307.0,83814.0
2019-07-29,56.27,57.1,55.83,56.87,0.67,56.35,37887.0,81523.0
2019-07-30,57.11,58.51,56.98,58.05,1.18,57.42,43313.0,76686.0
2019-07-31,58.34,58.82,57.83,58.58,0.53,58.32,44009.0,71357.0
2019-08-01,57.69,57.99,53.59,53.95,-4.63,55.95,45124.0,68695.0
2019-08-02,54.46,56.04,54.36,55.66,1.71,55.41,42211.0,66540.0
2019-08-05,55.33,55.59,54.23,54.69,-0.97,54.91,69960.0,65640.0
2019-08-06,54.18,55.41,53.31,53.63,-1.06,54.51,42065.0,67108.0
2019-08-07,53.4,53.77,50.52,51.09,-2.54,51.77,56639.0,67122.0
2019-08-08,52.34,53.05,51.93,52.54,1.45,52.47,41996.0,63068.0
2019-08-09,52.8,54.9,52.39,54.5,1.96,54.12,37691.0,62123.0
2019-08-12,54.34,55.17,53.56,54.93,0.43,54.61,40358.0,59460.0
2019-08-13,54.85,57.46,54.18,57.1,2.17,56.23,42087.0,57393.0
2019-08-14,56.75,56.82,53.97,55.23,-1.87,54.98,40105.0,46757.0
2019-08-15,54.93,55.31,53.78,54.47,-0.76,54.54,40813.0,38636.0
2019-08-16,54.71,55.66,54.26,54.87,0.4,54.92,16883.0,30792.0
2019-08-19,54.9,56.3,54.87,56.14,1.33,55.72,54041.0,94706.0
2019-08-20,55.92,56.59,55.17,56.13,-0.01,55.9,51313.0,95975.0
2019-08-21,56.19,57.13,55.57,55.68,-0.45,56.3,58536.0,93855.0
2019-08-22,56.02,56.45,54.86,55.35,-0.33,55.62,40158.0,89573.0
2019-08-23,55.53,55.59,53.25,54.17,-1.18,54.06,49537.0,93252.0
2019-08-26,53.3,55.25,52.98,53.64,-0.53,54.34,30517.0,93751.0
2019-08-27,53.88,55.71,53.71,54.93,1.29,54.35,36275.0,91351.0
2019-08-28,55.63,56.82,55.36,55.78,0.85,56.0,47037.0,90454.0
2019-08-29,55.92,56.89,55.45,56.71,0.93,56.31,35713.0,88830.0
2019-08-30,56.55,56.71,54.58,55.1,-1.61,55.37,33342.0,86175.0
2019-09-02,54.9,55.24,54.33,54.84,-0.26,54.84,6078.0,85031.0
2019-09-03,54.66,55.03,52.85,53.94,-0.9,53.51,40499.0,84735.0
2019-09-04,53.89,56.58,53.89,56.26,2.32,55.7,30545.0,81678.0
2019-09-05,55.98,57.77,55.76,56.3,0.04,56.74,29470.0,76585.0
2019-09-06,56.3,56.95,54.83,56.52,0.22,55.87,39248.0,73981.0
2019-09-09,56.84,58.16,56.59,57.85,1.33,57.63,36046.0,70508.0
2019-09-10,58.26,58.76,57.17,57.4,-0.45,58.05,33894.0,64843.0
2019-09-11,57.95,58.3,55.62,55.75,-1.65,56.74,54740.0,61876.0
2019-09-12,56.24,56.35,54.01,55.09,-0.66,54.87,45717.0,58845.0
2019-09-13,55.1,55.68,54.45,54.85,-0.24,55.02,30565.0,49753.0
2019-09-16,57.5,64.93,57.5,62.9,8.05,61.02,91241.0,41157.0
2019-09-17,61.85,62.58,58.41,59.34,-3.56,60.1,61791.0,29114.0
2019-09-18,58.88,59.41,57.67,58.11,-1.23,58.33,15929.0,22822.0
2019-09-19,58.07,59.49,58.02,58.19,0.15,58.57,58542.0,100889.0
2019-09-20,58.83,59.24,57.93,58.09,-0.1,58.58,37121.0,86518.0
2019-09-23,59.05,59.25,57.33,58.64,0.55,58.24,33554.0,88254.0
2019-09-24,58.4,58.48,56.71,57.29,-1.35,57.55,33922.0,87074.0
2019-09-25,56.83,57.02,55.48,56.49,-0.8,56.23,30788.0,81825.0
2019-09-26,56.69,56.84,55.42,56.41,-0.08,56.08,33101.0,79886.0
2019-09-27,56.33,56.76,54.77,55.91,-0.5,55.8,36164.0,79078.0
2019-09-30,56.49,56.49,54.0,54.07,-1.84,55.06,20145.0,75216.0
2019-10-01,54.34,54.83,53.06,53.62,-0.45,53.96,21913.0,73454.0
2019-10-02,54.02,54.41,52.2,52.64,-0.98,53.07,27532.0,68003.0
2019-10-03,52.56,52.89,51.0,52.45,-0.19,52.04,31186.0,62816.0
2019-10-04,52.45,53.35,52.06,52.81,0.36,52.81,23442.0,59122.0
2019-10-07,52.7,54.05,52.61,52.75,-0.06,53.29,33789.0,57953.0
2019-10-08,52.95,53.26,51.83,52.63,-0.12,52.41,35117.0,54077.0
2019-10-09,52.41,53.74,52.32,52.59,-0.04,52.98,32870.0,52557.0
2019-10-10,52.19,53.96,52.16,53.55,0.96,53.19,28985.0,50377.0
2019-10-11,53.91,54.93,53.64,54.7,1.15,54.37,48242.0,48740.0
2019-10-14,54.8,54.8,52.78,53.59,-1.11,53.41,20534.0,44811.0
2019-10-15,53.54,53.78,52.4,52.81,-0.78,53.22,30036.0,41873.0
2019-10-16,52.99,53.72,52.52,53.36,0.55,53.26,25785.0,39210.0
2019-10-17,52.86,54.18,52.63,53.93,0.57,53.27,25739.0,30639.0
2019-10-18,54.01,54.6,53.36,53.78,-0.15,53.93,20424.0,25213.0
2019-10-21,53.77,54.17,52.86,53.51,-0.36,53.41,50922.0,137091.0
2019-10-22,53.57,54.81,53.24,54.48,0.97,54.28,39886.0,136125.0
2019-10-23,54.2,56.09,53.64,55.97,1.49,54.98,50511.0,135761.0
2019-10-24,55.78,56.52,55.41,56.23,0.26,56.14,34238.0,134417.0
2019-10-25,56.11,56.74,55.61,56.66,0.43,56.25,34424.0,134080.0
2019-10-28,56.61,56.91,55.6,55.81,-0.85,56.12,34435.0,130534.0
2019-10-29,55.85,55.92,54.62,55.54,-0.27,55.35,48389.0,127225.0
2019-10-30,55.44,55.73,54.44,55.06,-0.48,54.98,71823.0,117935.0
2019-10-31,54.9,55.59,53.72,54.18,-0.88,54.28,51969.0,111353.0
2019-11-01,54.11,56.34,54.11,56.2,2.02,55.46,33408.0,109540.0
2019-11-04,56.35,57.48,55.86,56.54,0.34,56.92,37959.0,108999.0
2019-11-05,56.35,57.5,56.34,57.23,0.69,57.1,27905.0,109455.0
2019-11-06,57.03,57.85,56.14,56.35,-0.88,56.91,47314.0,107681.0
2019-11-07,56.42,57.88,56.28,57.15,0.8,57.32,65302.0,101945.0
2019-11-08,57.0,57.47,55.76,57.24,0.09,56.66,44303.0,93106.0
2019-11-11,57.32,57.33,56.26,56.86,-0.38,56.92,29998.0,83409.0
2019-11-12,56.88,57.55,56.54,56.8,-0.06,57.05,44312.0,80639.0
2019-11-13,56.64,57.53,56.21,57.12,0.32,57.0,39346.0,72818.0
2019-11-14,57.34,57.8,56.65,56.77,-0.35,57.18,40433.0,64046.0
2019-11-15,57.05,57.97,56.44,57.72,0.95,57.42,28619.0,51084.0
2019-11-18,57.82,58.04,56.56,57.05,-0.67,57.09,18316.0,38435.0
2019-11-19,56.95,57.19,55.17,55.35,-1.79,55.9,60908.0,86848.0
2019-11-20,55.49,57.44,54.86,57.01,1.66,56.47,57203.0,87087.0
2019-11-21,56.83,58.66,56.61,58.58,1.57,57.9,51853.0,87339.0
2019-11-22,58.3,58.73,57.52,57.77,-0.81,58.08,34311.0,88692.0
2019-11-25,57.94,58.13,57.22,58.01,0.24,57.75,29726.0,88428.0
2019-11-26,57.96,58.55,57.77,58.41,0.4,58.19,29927.0,86799.0
2019-11-27,58.19,58.68,57.53,58.11,-0.3,58.1,31123.0,86032.0
2019-11-28,57.92,58.34,57.64,58.25,0.14,57.9,10804.0,83607.0
2019-11-29,58.12,58.17,55.03,55.17,-3.08,56.25,25685.0,81640.0
2019-12-02,55.42,56.68,55.42,55.96,0.79,56.1,35495.0,79812.0
2019-12-03,56.1,56.79,55.38,56.1,0.14,56.06,30636.0,78061.0
2019-12-04,56.36,58.65,56.29,58.43,2.33,58.06,44405.0,76886.0
2019-12-05,58.25,59.1,58.12,58.43,0.0,58.59,31668.0,76798.0
2019-12-06,58.52,59.84,57.71,59.2,0.77,58.85,47622.0,74146.0
2019-12-09,59.13,59.25,58.25,59.02,-0.18,58.91,45147.0,69548.0
2019-12-10,58.91,59.51,58.54,59.24,0.22,59.08,40319.0,65999.0
2019-12-11,59.02,59.21,58.11,58.76,-0.48,58.69,33038.0,57313.0
2019-12-12,58.89,59.72,58.77,59.18,0.42,59.26,33002.0,50829.0
2019-12-13,59.53,60.48,59.27,60.07,0.89,59.78,33046.0,40093.0
2019-12-16,59.84,60.34,59.77,60.21,0.14,60.18,37405.0,37663.0
2019-12-17,60.14,61.05,60.0,60.94,0.73,60.8,22661.0,29183.0
2019-12-18,60.55,61.11,60.26,60.85,-0.02,60.77,56407.0,92476.0
2019-12-19,60.84,61.39,60.71,61.18,0.33,61.08,39889.0,89869.0
2019-12-20,61.12,61.2,60.04,60.44,-0.74,60.56,58209.0,85843.0
2019-12-23,60.44,60.77,60.12,60.52,0.08,60.46,19685.0,79492.0
2019-12-24,60.59,61.15,60.49,61.11,0.59,60.88,12047.0,77292.0
2019-12-26,61.19,61.83,61.09,61.68,,61.53,15032.0,77064.0
2019-12-27,61.74,61.97,61.25,61.72,0.04,61.69,24628.0,76171.0
2019-12-30,61.7,62.34,61.1,61.68,-0.04,61.76,20840.0,72726.0
2019-12-31,61.59,61.88,60.64,61.06,-0.62,61.28,19250.0,70307.0
2020-01-02,61.4,61.45,60.66,61.18,,61.05,23891.0,68957.0
2020-01-03,61.14,64.09,61.14,63.05,1.87,63.08,61308.0,66041.0
2020-01-06,63.66,64.73,62.66,63.27,0.22,63.47,40848.0,60757.0
2020-01-07,63.04,63.15,62.13,62.7,-0.57,62.65,41433.0,54643.0
2020-01-08,64.47,65.49,59.16,59.61,-3.09,61.27,59144.0,50292.0
2020-01-09,60.19,60.31,58.67,59.56,-0.05,59.45,45384.0,48017.0
2020-01-10,59.56,59.78,58.86,59.04,-0.52,59.23,34711.0,46640.0
2020-01-13,59.01,59.26,57.93,58.08,-0.96,58.4,37050.0,46706.0
2020-01-14,58.2,58.72,57.73,58.23,0.15,58.33,36146.0,40093.0
2020-01-15,58.13,58.63,57.37,57.81,-0.42,57.92,29577.0,31481.0
2020-01-16,58.09,58.86,57.58,58.52,0.71,58.41,22708.0,25042.0
2020-01-17,58.59,59.08,58.33,58.58,0.05,58.63,40341.0,95418.0
2020-01-20,59.23,59.66,58.59,58.76,0.18,58.9,15940.0,97609.0
2020-01-21,58.78,58.83,57.72,58.38,-0.38,58.29,38479.0,97279.0
2020-01-22,58.32,58.32,56.1,56.74,-1.64,57.19,46885.0,94168.0
2020-01-23,56.14,56.15,54.78,55.59,-1.15,55.38,58706.0,94714.0
2020-01-24,55.66,55.96,53.87,54.19,-1.4,54.51,32748.0,93317.0
2020-01-27,53.97,53.99,52.15,53.14,-1.05,52.87,47532.0,92729.0
2020-01-28,52.85,54.05,52.69,53.48,0.34,53.44,39647.0,92118.0
2020-01-29,53.79,54.37,52.83,53.33,-0.15,53.5,35836.0,91466.0
2020-01-30,53.06,53.17,51.63,52.14,-1.19,52.22,38936.0,91574.0
2020-01-31,53.12,54.0,50.98,51.56,-0.58,51.73,37150.0,87923.0
2020-02-03,50.91,51.97,49.79,50.11,-1.45,50.82,43863.0,86579.0
2020-02-04,50.09,51.53,49.31,49.61,-0.5,50.55,37809.0,82529.0
2020-02-05,49.75,51.87,49.72,50.75,1.14,51.08,34623.0,81154.0
2020-02-06,51.23,52.17,50.25,50.95,0.2,50.97,33652.0,76549.0
2020-02-07,51.14,51.34,50.1,50.32,-0.63,50.57,38115.0,74017.0
2020-02-10,50.07,50.47,49.42,49.57,-0.75,49.86,38266.0,68500.0
2020-02-11,49.92,50.69,49.73,49.94,0.37,50.22,36210.0,63250.0
2020-02-12,50.12,51.76,50.12,51.17,1.23,51.25,38615.0,58320.0
2020-02-13,51.14,51.9,50.6,51.42,0.25,51.34,39215.0,47449.0
2020-02-14,51.49,52.33,51.34,52.05,0.63,51.94,33334.0,36344.0
2020-02-17,52.19,52.38,51.92,52.31,0.26,52.12,6857.0,29775.0
2020-02-18,51.98,52.2,50.9,52.05,-0.26,51.65,16354.0,26995.0
2020-02-19,52.35,53.87,52.15,53.49,1.2,53.2,42996.0,78661.0
2020-02-20,53.68,54.63,53.45,53.88,0.39,54.03,48945.0,75019.0
2020-02-21,53.68,53.85,52.56,53.38,-0.5,53.12,44826.0,72822.0
2020-02-24,52.64,52.68,50.45,51.43,-1.95,51.12,37893.0,69780.0
2020-02-25,51.66,52.01,49.7,49.9,-1.53,50.62,39781.0,69151.0
2020-02-26,50.2,50.44,48.31,48.73,-1.17,49.33,54456.0,68556.0
2020-02-27,48.47,48.51,45.9,47.09,-1.64,46.93,64477.0,65408.0
2020-02-28,46.5,46.59,43.87,44.76,-2.33,44.97,53498.0,68425.0
2020-03-02,43.85,47.9,43.45,46.75,1.99,46.35,48280.0,65555.0
2020-03-03,48.23,48.65,46.48,47.18,0.43,47.53,50877.0,61461.0
2020-03-04,47.52,48.42,46.62,46.78,-0.4,47.56,33656.0,60457.0
2020-03-05,47.33,47.56,45.66,45.9,-0.88,46.55,31517.0,57021.0
2020-03-06,46.19,46.32,41.07,41.28,-4.62,42.97,74715.0,57396.0
2020-03-09,34.5,34.89,27.35,31.13,-10.15,32.08,123325.0,55297.0
2020-03-10,32.38,35.0,31.8,34.36,3.23,33.57,62400.0,59096.0
2020-03-11,34.04,36.3,32.56,32.98,-1.38,33.53,51299.0,56425.0
2020-03-12,33.15,33.47,30.02,31.5,-1.48,31.27,75913.0,54520.0
2020-03-13,31.05,33.99,30.66,31.73,0.23,32.43,53475.0,49471.0
2020-03-16,33.4,33.4,28.12,28.7,-3.03,29.48,42341.0,43801.0
2020-03-17,29.13,30.28,26.64,26.95,-1.75,28.35,50897.0,37384.0
2020-03-18,26.48,27.17,20.07,20.37,-6.58,22.77,30413.0,26701.0
2020-03-19,24.01,28.28,21.82,25.91,5.08,24.77,120838.0,92593.0
2020-03-20,26.4,28.44,22.41,22.63,-3.28,25.04,86704.0,93192.0
2020-03-23,22.44,24.05,20.85,23.36,0.73,22.6,63430.0,93506.0
2020-03-24,24.39,25.15,23.1,24.01,0.65,23.84,61577.0,88163.0
2020-03-25,24.59,25.22,22.92,24.49,0.48,24.0,45587.0,84661.0
2020-03-26,24.22,24.57,22.39,22.6,-1.89,23.32,56846.0,83794.0
2020-03-27,23.14,23.34,20.88,21.51,-1.09,21.74,52862.0,80671.0
2020-03-30,21.06,21.06,19.27,20.09,-1.42,20.15,55578.0,75100.0
2020-03-31,20.57,21.88,20.01,20.48,0.39,20.77,28462.0,67411.0
2020-04-01,20.24,21.53,19.91,20.31,-0.17,20.44,36504.0,68846.0
2020-04-02,21.28,27.53,20.82,25.32,5.01,24.31,58830.0,67277.0
2020-04-03,24.73,29.11,23.55,28.34,3.02,27.18,35412.0,66326.0
2020-04-06,26.12,28.22,25.26,26.08,-2.26,26.78,37669.0,63026.0
2020-04-07,26.91,27.23,23.54,23.63,-2.45,25.33,52106.0,63117.0
2020-04-08,24.58,26.42,23.74,25.09,1.46,24.64,59110.0,52817.0
2020-04-09,26.41,28.35,22.58,22.76,-2.33,25.45,71200.0,48021.0
2020-04-13,24.54,24.54,22.0,22.41,,23.02,35605.0,45703.0
2020-04-14,22.91,22.91,19.89,20.11,-2.3,20.95,48298.0,43491.0
2020-04-15,20.89,20.89,19.22,19.87,-0.24,19.89,27474.0,39593.0
2020-04-16,20.32,20.53,19.45,19.87,0.0,19.98,21266.0,36381.0
2020-04-17,20.0,20.07,17.31,18.27,-1.6,18.33,25153.0,29572.0
2020-04-20,24.92,24.92,20.19,20.43,-4.6,22.13,98281.0,118252.0
